delta,fps,pixel,device_type,cpu,memory,consumption,gpu,in_time,cumm_net_delay
58,15,1080,Orin,41,71,7,30,True,68
43,15,1080,Orin,42,71,7,30,True,53
39,15,1080,Orin,19,71,6,30,True,49
38,15,1080,Orin,16,71,6,30,True,48
40,15,1080,Orin,22,71,6,30,True,50
38,15,1080,Orin,21,71,6,30,True,48
40,15,1080,Orin,16,71,6,30,True,50
39,15,1080,Orin,17,71,6,30,True,49
39,15,1080,Orin,17,71,6,30,True,49
40,15,1080,Orin,18,71,6,30,True,50
38,15,1080,Orin,20,71,6,30,True,48
42,15,1080,Orin,21,71,6,30,True,52
38,15,1080,Orin,17,71,6,30,True,48
38,15,1080,Orin,17,71,6,30,True,48
38,15,1080,Orin,17,71,6,30,True,48
38,15,1080,Orin,18,71,6,30,True,48
39,15,1080,Orin,20,71,6,30,True,49
40,15,1080,Orin,15,71,6,30,True,50
39,15,1080,Orin,22,71,6,30,True,49
38,15,1080,Orin,19,71,6,30,True,48
39,15,1080,Orin,20,71,6,30,True,49
39,15,1080,Orin,20,71,6,30,True,49
38,15,1080,Orin,19,71,6,30,True,48
38,15,1080,Orin,20,71,6,30,True,48
40,15,1080,Orin,18,71,6,30,True,50
38,15,1080,Orin,15,71,6,30,True,48
42,15,1080,Orin,21,71,6,30,True,52
42,15,1080,Orin,22,71,6,30,True,52
39,15,1080,Orin,15,71,6,30,True,49
39,15,1080,Orin,22,71,6,30,True,49
39,15,1080,Orin,17,71,6,30,True,49
39,15,1080,Orin,18,71,6,30,True,49
39,15,1080,Orin,17,71,6,30,True,49
40,15,1080,Orin,22,71,6,30,True,50
39,15,1080,Orin,24,71,6,30,True,49
38,15,1080,Orin,19,71,6,30,True,48
39,15,1080,Orin,11,71,6,30,True,49
39,15,1080,Orin,20,71,6,30,True,49
40,15,1080,Orin,19,71,6,30,True,50
39,15,1080,Orin,17,71,6,30,True,49
39,15,1080,Orin,17,71,6,30,True,49
39,15,1080,Orin,17,71,6,30,True,49
40,15,1080,Orin,35,71,6,30,True,50
42,15,1080,Orin,32,71,6,30,True,52
40,15,1080,Orin,15,71,6,30,True,50
39,15,1080,Orin,19,71,6,30,True,49
39,15,1080,Orin,14,71,6,30,True,49
39,15,1080,Orin,20,71,6,30,True,49
40,15,1080,Orin,20,71,6,30,True,50
39,15,1080,Orin,22,71,6,30,True,49
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,22,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,17,71,6,30,True,50
41,15,1080,Orin,17,71,6,30,True,51
40,15,1080,Orin,15,71,6,30,True,50
44,15,1080,Orin,20,71,6,30,True,54
40,15,1080,Orin,17,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,23,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,16,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,22,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
44,15,1080,Orin,16,71,6,30,True,54
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,17,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
42,15,1080,Orin,20,71,6,30,True,52
40,15,1080,Orin,21,71,6,30,True,50
41,15,1080,Orin,15,71,6,30,True,51
41,15,1080,Orin,24,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
42,15,1080,Orin,18,71,6,30,True,52
40,15,1080,Orin,17,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
40,15,1080,Orin,13,71,6,30,True,50
41,15,1080,Orin,16,71,6,30,True,51
40,15,1080,Orin,17,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,17,71,6,30,True,51
41,15,1080,Orin,14,71,6,30,True,51
41,15,1080,Orin,19,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
42,15,1080,Orin,22,71,6,30,True,52
41,15,1080,Orin,17,71,6,30,True,51
43,15,1080,Orin,18,71,6,30,True,53
41,15,1080,Orin,19,71,6,30,True,51
41,15,1080,Orin,21,71,6,30,True,51
42,15,1080,Orin,18,71,6,30,True,52
45,15,1080,Orin,18,71,6,30,True,55
40,15,1080,Orin,17,71,6,30,True,50
40,15,1080,Orin,17,71,6,30,True,50
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,19,71,6,30,True,51
40,15,1080,Orin,20,71,6,30,True,50
41,15,1080,Orin,32,71,6,30,True,51
41,15,1080,Orin,34,71,6,30,True,51
42,15,1080,Orin,19,71,6,30,True,52
40,15,1080,Orin,21,71,6,30,True,50
41,15,1080,Orin,15,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
43,15,1080,Orin,17,71,6,30,True,53
41,15,1080,Orin,19,71,6,30,True,51
41,15,1080,Orin,24,71,6,30,True,51
40,15,1080,Orin,13,71,6,30,True,50
40,15,1080,Orin,17,71,6,30,True,50
40,15,1080,Orin,17,71,6,30,True,50
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
41,15,1080,Orin,18,71,6,30,True,51
41,15,1080,Orin,15,71,6,30,True,51
41,15,1080,Orin,13,71,6,30,True,51
40,15,1080,Orin,21,71,6,30,True,50
40,15,1080,Orin,22,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
41,15,1080,Orin,21,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
43,15,1080,Orin,20,71,6,30,True,53
43,15,1080,Orin,19,71,6,30,True,53
40,15,1080,Orin,15,71,6,30,True,50
40,15,1080,Orin,22,71,6,30,True,50
41,15,1080,Orin,17,71,6,30,True,51
40,15,1080,Orin,15,71,6,30,True,50
41,15,1080,Orin,23,71,6,30,True,51
40,15,1080,Orin,24,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
40,15,1080,Orin,22,71,6,30,True,50
41,15,1080,Orin,17,71,6,30,True,51
41,15,1080,Orin,18,71,6,30,True,51
40,15,1080,Orin,21,71,6,30,True,50
41,15,1080,Orin,17,71,6,30,True,51
41,15,1080,Orin,23,71,6,30,True,51
41,15,1080,Orin,13,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
42,15,1080,Orin,22,71,6,30,True,52
41,15,1080,Orin,15,71,6,30,True,51
40,15,1080,Orin,17,71,6,30,True,50
41,15,1080,Orin,19,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
44,15,1080,Orin,18,71,6,30,True,54
41,15,1080,Orin,18,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,15,71,6,30,True,51
41,15,1080,Orin,19,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
45,15,1080,Orin,20,71,6,30,True,55
40,15,1080,Orin,16,71,6,30,True,50
40,15,1080,Orin,20,71,6,30,True,50
41,15,1080,Orin,18,71,6,30,True,51
40,15,1080,Orin,20,71,6,30,True,50
41,15,1080,Orin,23,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
41,15,1080,Orin,19,71,6,30,True,51
43,15,1080,Orin,18,71,6,30,True,53
41,15,1080,Orin,17,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
40,15,1080,Orin,22,71,6,30,True,50
41,15,1080,Orin,13,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
43,15,1080,Orin,20,71,6,30,True,53
43,15,1080,Orin,21,71,6,30,True,53
41,15,1080,Orin,23,71,6,30,True,51
41,15,1080,Orin,17,71,6,30,True,51
41,15,1080,Orin,15,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,19,71,6,30,True,51
46,15,1080,Orin,21,71,6,30,True,56
41,15,1080,Orin,18,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
42,15,1080,Orin,22,71,6,30,True,52
43,15,1080,Orin,20,71,6,30,True,53
42,15,1080,Orin,21,71,6,30,True,52
42,15,1080,Orin,25,71,6,30,True,52
41,15,1080,Orin,17,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
41,15,1080,Orin,15,71,6,30,True,51
41,15,1080,Orin,17,71,6,30,True,51
40,15,1080,Orin,22,71,6,30,True,50
42,15,1080,Orin,20,71,6,30,True,52
42,15,1080,Orin,20,71,6,30,True,52
46,15,1080,Orin,14,71,6,30,True,56
41,15,1080,Orin,18,71,6,30,True,51
41,15,1080,Orin,21,71,6,30,True,51
40,15,1080,Orin,18,71,6,30,True,50
40,15,1080,Orin,19,71,6,30,True,50
41,15,1080,Orin,20,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
43,15,1080,Orin,19,71,6,30,True,53
41,15,1080,Orin,17,71,6,30,True,51
42,15,1080,Orin,19,71,6,30,True,52
41,15,1080,Orin,20,71,6,30,True,51
40,15,1080,Orin,17,71,6,30,True,50
41,15,1080,Orin,19,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
40,15,1080,Orin,19,71,6,30,True,50
40,15,1080,Orin,17,71,6,30,True,50
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,22,71,6,30,True,51
41,15,1080,Orin,18,71,6,30,True,51
40,15,1080,Orin,17,71,6,30,True,50
41,15,1080,Orin,22,71,6,30,True,51
41,15,1080,Orin,21,71,6,30,True,51
41,15,1080,Orin,18,71,6,30,True,51
42,15,1080,Orin,16,71,6,30,True,52
40,15,1080,Orin,19,71,6,30,True,50
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,19,71,6,30,True,51
40,15,1080,Orin,20,71,6,30,True,50
41,15,1080,Orin,22,71,6,30,True,51
43,15,1080,Orin,22,71,6,30,True,53
40,15,1080,Orin,13,71,6,30,True,50
41,15,1080,Orin,15,71,6,30,True,51
41,15,1080,Orin,17,71,6,30,True,51
42,15,1080,Orin,19,71,6,30,True,52
40,15,1080,Orin,22,71,6,30,True,50
42,15,1080,Orin,20,71,6,30,True,52
41,15,1080,Orin,15,71,6,30,True,51
42,15,1080,Orin,22,71,6,30,True,52
42,15,1080,Orin,18,71,6,30,True,52
41,15,1080,Orin,20,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
42,15,1080,Orin,15,71,6,30,True,52
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,17,71,6,30,True,51
42,15,1080,Orin,24,71,6,30,True,52
42,15,1080,Orin,19,71,6,30,True,52
41,15,1080,Orin,19,71,6,30,True,51
40,15,1080,Orin,15,71,6,30,True,50
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,17,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
41,15,1080,Orin,20,71,6,30,True,51
47,15,1080,Orin,19,71,6,30,True,57
41,15,1080,Orin,20,71,6,30,True,51
41,15,1080,Orin,19,71,6,30,True,51
42,15,1080,Orin,17,71,6,30,True,52
42,15,1080,Orin,20,71,6,30,True,52
41,15,1080,Orin,18,71,6,30,True,51
41,15,1080,Orin,17,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
41,15,1080,Orin,19,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
44,15,1080,Orin,19,71,6,30,True,54
43,15,1080,Orin,19,71,6,30,True,53
41,15,1080,Orin,17,71,6,30,True,51
42,15,1080,Orin,18,71,6,30,True,52
41,15,1080,Orin,19,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
41,15,1080,Orin,21,71,6,30,True,51
41,15,1080,Orin,17,71,6,30,True,51
42,15,1080,Orin,20,71,6,30,True,52
42,15,1080,Orin,24,71,6,30,True,52
40,15,1080,Orin,13,71,6,30,True,50
40,15,1080,Orin,15,71,6,30,True,50
40,15,1080,Orin,18,71,6,30,True,50
44,15,1080,Orin,16,71,6,30,True,54
42,15,1080,Orin,15,71,6,30,True,52
41,15,1080,Orin,15,71,6,30,True,51
42,15,1080,Orin,16,71,6,30,True,52
41,15,1080,Orin,17,71,6,30,True,51
41,20,1080,Orin,46,72,7,40,True,51
44,20,1080,Orin,25,72,6,40,True,54
44,20,1080,Orin,26,72,6,40,True,54
46,20,1080,Orin,21,72,6,40,True,56
43,20,1080,Orin,22,72,6,40,True,53
45,20,1080,Orin,25,72,6,40,True,55
46,20,1080,Orin,18,72,6,40,True,56
46,20,1080,Orin,23,72,6,40,True,56
44,20,1080,Orin,27,72,6,40,True,54
44,20,1080,Orin,19,72,6,40,True,54
46,20,1080,Orin,23,72,6,40,True,56
45,20,1080,Orin,42,72,7,40,True,55
44,20,1080,Orin,44,72,7,40,True,54
44,20,1080,Orin,27,72,6,40,True,54
44,20,1080,Orin,26,72,6,40,True,54
45,20,1080,Orin,25,72,6,40,True,55
43,20,1080,Orin,22,72,6,40,True,53
43,20,1080,Orin,26,72,6,40,True,53
42,20,1080,Orin,21,72,6,40,True,52
41,20,1080,Orin,27,72,6,40,True,51
42,20,1080,Orin,23,72,6,40,True,52
43,20,1080,Orin,23,72,6,40,True,53
42,20,1080,Orin,25,72,6,40,True,52
42,20,1080,Orin,22,72,6,40,True,52
44,20,1080,Orin,29,72,6,40,True,54
45,20,1080,Orin,25,72,6,40,True,55
45,20,1080,Orin,16,72,6,40,True,55
43,20,1080,Orin,22,72,6,40,True,53
44,20,1080,Orin,23,72,6,40,True,54
43,20,1080,Orin,24,72,6,40,True,53
44,20,1080,Orin,25,72,6,40,True,54
41,20,1080,Orin,25,72,6,40,True,51
44,20,1080,Orin,21,72,6,40,True,54
45,20,1080,Orin,22,72,6,40,True,55
45,20,1080,Orin,26,72,6,40,True,55
43,20,1080,Orin,31,72,6,40,True,53
44,20,1080,Orin,27,72,6,40,True,54
43,20,1080,Orin,24,72,6,40,True,53
43,20,1080,Orin,24,72,6,40,True,53
44,20,1080,Orin,24,72,6,40,True,54
43,20,1080,Orin,19,72,6,40,True,53
42,20,1080,Orin,26,72,6,40,True,52
42,20,1080,Orin,17,72,6,40,True,52
44,20,1080,Orin,23,72,6,40,True,54
46,20,1080,Orin,21,72,6,40,True,56
46,20,1080,Orin,27,72,6,40,True,56
44,20,1080,Orin,27,72,6,40,True,54
44,20,1080,Orin,17,72,6,40,True,54
44,20,1080,Orin,25,72,6,40,True,54
45,20,1080,Orin,24,72,6,40,True,55
44,20,1080,Orin,24,72,6,40,True,54
45,20,1080,Orin,25,72,6,40,True,55
44,20,1080,Orin,24,72,6,40,True,54
45,20,1080,Orin,26,72,6,40,True,55
43,20,1080,Orin,25,72,6,40,True,53
43,20,1080,Orin,14,72,6,40,True,53
44,20,1080,Orin,30,72,6,40,True,54
44,20,1080,Orin,16,72,6,40,True,54
44,20,1080,Orin,26,72,6,40,True,54
44,20,1080,Orin,26,72,6,40,True,54
44,20,1080,Orin,22,72,6,40,True,54
45,20,1080,Orin,29,72,6,40,True,55
45,20,1080,Orin,25,72,6,40,True,55
44,20,1080,Orin,23,72,6,40,True,54
45,20,1080,Orin,19,72,6,40,True,55
45,20,1080,Orin,25,72,6,40,True,55
45,20,1080,Orin,19,72,6,40,True,55
45,20,1080,Orin,21,72,6,40,True,55
44,20,1080,Orin,22,72,6,40,True,54
43,20,1080,Orin,28,72,6,40,True,53
43,20,1080,Orin,24,72,6,40,True,53
45,20,1080,Orin,28,72,6,40,True,55
46,20,1080,Orin,23,72,6,40,True,56
44,20,1080,Orin,20,72,6,40,True,54
44,20,1080,Orin,23,72,6,40,True,54
44,20,1080,Orin,21,72,6,40,True,54
44,20,1080,Orin,27,72,6,40,True,54
44,20,1080,Orin,25,72,6,40,True,54
45,20,1080,Orin,24,72,6,40,True,55
45,20,1080,Orin,28,72,6,40,True,55
44,20,1080,Orin,25,72,6,40,True,54
43,20,1080,Orin,21,72,6,40,True,53
45,20,1080,Orin,28,72,6,40,True,55
46,20,1080,Orin,21,72,6,40,True,56
46,20,1080,Orin,25,72,6,40,True,56
46,20,1080,Orin,25,72,6,40,True,56
45,20,1080,Orin,21,72,6,40,True,55
44,20,1080,Orin,22,72,6,40,True,54
45,20,1080,Orin,27,72,6,40,True,55
45,20,1080,Orin,28,72,6,40,True,55
46,20,1080,Orin,24,72,6,40,True,56
44,20,1080,Orin,22,72,6,40,True,54
45,20,1080,Orin,27,72,6,40,True,55
45,20,1080,Orin,19,72,6,40,True,55
44,20,1080,Orin,24,72,6,40,True,54
46,20,1080,Orin,23,72,6,40,True,56
45,20,1080,Orin,30,72,6,40,True,55
46,20,1080,Orin,23,72,6,40,True,56
44,20,1080,Orin,25,72,6,40,True,54
42,20,1080,Orin,26,72,6,40,True,52
45,20,1080,Orin,25,72,6,40,True,55
44,20,1080,Orin,27,72,6,40,True,54
44,20,1080,Orin,16,72,6,40,True,54
46,20,1080,Orin,28,72,6,40,True,56
46,20,1080,Orin,26,72,6,40,True,56
47,20,1080,Orin,28,72,6,40,True,57
45,20,1080,Orin,22,72,6,40,True,55
45,20,1080,Orin,33,72,6,40,True,55
45,20,1080,Orin,24,72,6,40,True,55
44,20,1080,Orin,21,72,6,40,True,54
45,20,1080,Orin,26,72,6,40,True,55
46,20,1080,Orin,25,72,6,40,True,56
46,20,1080,Orin,23,72,6,40,True,56
45,20,1080,Orin,28,72,6,40,True,55
45,20,1080,Orin,26,72,6,40,True,55
45,20,1080,Orin,29,72,6,40,True,55
43,20,1080,Orin,20,72,6,40,True,53
44,20,1080,Orin,28,72,6,40,True,54
44,20,1080,Orin,23,72,6,40,True,54
45,20,1080,Orin,28,72,6,40,True,55
45,20,1080,Orin,27,72,6,40,True,55
45,20,1080,Orin,28,72,6,40,True,55
45,20,1080,Orin,22,72,6,40,True,55
46,20,1080,Orin,27,72,6,40,True,56
44,20,1080,Orin,20,72,6,40,True,54
45,20,1080,Orin,21,72,6,40,True,55
45,20,1080,Orin,21,72,6,40,True,55
43,20,1080,Orin,22,72,6,40,True,53
43,20,1080,Orin,21,72,6,40,True,53
44,20,1080,Orin,19,72,6,40,True,54
44,20,1080,Orin,25,72,6,40,True,54
42,20,1080,Orin,32,72,6,40,True,52
43,20,1080,Orin,16,72,6,40,True,53
43,20,1080,Orin,24,72,6,40,True,53
43,20,1080,Orin,18,72,6,40,True,53
44,20,1080,Orin,26,72,6,40,True,54
45,20,1080,Orin,26,72,6,40,True,55
45,20,1080,Orin,26,72,6,40,True,55
44,20,1080,Orin,24,72,6,40,True,54
44,20,1080,Orin,24,72,6,40,True,54
45,20,1080,Orin,26,72,6,40,True,55
44,20,1080,Orin,26,72,6,40,True,54
43,20,1080,Orin,21,72,6,40,True,53
43,20,1080,Orin,24,72,6,40,True,53
44,20,1080,Orin,23,72,6,40,True,54
45,20,1080,Orin,35,72,6,40,True,55
46,20,1080,Orin,24,72,6,40,True,56
44,20,1080,Orin,27,72,6,40,True,54
43,20,1080,Orin,19,72,6,40,True,53
44,20,1080,Orin,24,72,6,40,True,54
42,20,1080,Orin,24,72,6,40,True,52
44,20,1080,Orin,23,72,6,40,True,54
45,20,1080,Orin,25,72,6,40,True,55
46,20,1080,Orin,29,72,6,40,True,56
44,20,1080,Orin,27,72,6,40,True,54
45,20,1080,Orin,25,72,6,40,True,55
45,20,1080,Orin,22,72,6,40,True,55
46,20,1080,Orin,28,72,6,40,True,56
45,20,1080,Orin,20,72,6,40,True,55
44,20,1080,Orin,21,72,6,40,True,54
44,20,1080,Orin,23,72,6,40,True,54
44,20,1080,Orin,23,72,6,40,True,54
44,20,1080,Orin,26,72,6,40,True,54
45,20,1080,Orin,22,72,6,40,True,55
45,20,1080,Orin,21,72,6,40,True,55
